"Intput.file1","Input.word11","Input.word12","Input.word13","Input.word14","Input.word15","Timestamp","Input.rightAnswer1","Answer.wordchoice1","RejectionTime","WorkerId"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_114.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T162807","ma4","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_113.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T162815","ma1","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_114.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T162818","ma1","ma1","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_113.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T162820","ma2","ma2","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_114.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T162823","ma2","ma2","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_113.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T162831","ma3","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_115.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T162833","ma1","ma1","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_115.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T162835","ma4","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_115.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T162838","ma2","ma2","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_114.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T162841","ma3","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_116.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T162843","ma1","ma1","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_116.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T162846","ma2","ma2","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_115.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T162849","ma3","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_116.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T162851","ma3","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_116.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T162854","ma4","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_117.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T162859","ma3","ma2","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_117.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T162905","ma2","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_117.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T162907","ma1","ma1","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_118.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T162911","ma2","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_118.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T162914","ma3","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_119.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T162916","ma3","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_117.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T162919","ma4","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_119.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T162922","ma2","ma2","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_118.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T162925","ma1","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_119.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T162928","ma1","ma1","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_120.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T162931","ma1","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_120.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T162933","ma3","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_118.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T162935","ma4","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_120.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T162939","ma2","ma2","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_119.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T162941","ma4","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_120.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T162949","ma4","[don't know]","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_121.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T162954","ma4","ma2","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_121.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T162956","ma3","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_121.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T162958","ma2","ma2","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_121.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163001","ma1","ma1","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_122.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163004","ma3","ma2","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_122.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163007","ma1","ma1","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_123.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163010","ma1","ma1","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_124.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163013","ma1","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_123.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163016","ma3","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_122.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163018","ma4","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_123.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163021","ma4","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_122.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163024","ma2","ma2","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_124.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163027","ma3","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_124.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163030","ma4","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_123.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163032","ma2","ma2","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_124.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163035","ma2","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_125.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163038","ma1","ma1","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_125.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163042","ma2","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_126.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163045","ma1","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_125.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163048","ma3","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_126.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163051","ma3","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_126.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163054","ma2","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_127.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163056","ma3","ma2","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_125.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163059","ma4","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_127.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163102","ma2","ma2","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_128.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163105","ma3","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_126.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163108","ma4","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_128.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163110","ma2","ma2","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_127.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163112","ma1","ma1","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_127.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163115","ma4","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_128.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163117","ma1","ma1","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_128.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163119","ma4","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_129.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163124","ma2","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_129.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163127","ma1","ma1","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_129.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163130","ma3","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_130.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163134","ma1","[don't know]","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_130.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163139","ma3","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_129.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163141","ma4","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_130.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163144","ma4","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_131.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163147","ma4","ma1","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_130.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163150","ma2","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_131.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163155","ma2","[don't know]","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_131.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163158","ma1","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_131.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163202","ma3","ma1","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_132.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163204","ma3","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_132.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163207","ma2","ma2","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_132.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163212","ma1","ma1","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_132.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163215","ma4","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_133.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163217","ma4","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_133.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163220","ma1","ma1","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_134.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163223","ma1","ma1","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_133.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163226","ma3","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_133.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163228","ma2","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_134.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163231","ma3","ma2","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_134.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163233","ma2","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_134.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163235","ma4","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_135.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163239","ma1","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_136.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163245","ma1","[don't know]","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_135.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163247","ma3","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_136.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163250","ma3","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_135.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163253","ma4","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_136.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163300","ma4","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_135.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163302","ma2","ma2","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_136.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163305","ma2","ma2","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_137.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163307","ma4","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_137.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163310","ma1","ma1","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_138.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163316","ma1","ma1","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_139.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163322","ma1","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_138.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163324","ma4","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_137.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163330","ma2","ma2","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_137.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163334","ma3","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_139.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163337","ma4","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_138.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163340","ma3","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_140.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163347","ma4","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_138.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163351","ma2","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_139.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163354","ma3","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_140.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163357","ma1","ma1","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_139.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163400","ma2","ma2","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_140.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163403","ma2","ma2","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_140.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163406","ma3","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_141.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163409","ma4","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_141.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163412","ma2","ma2","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_142.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163414","ma4","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_141.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163417","ma3","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_141.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163420","ma1","ma1","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_143.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163423","ma4","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_142.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163425","ma3","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_144.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163428","ma4","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_142.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163431","ma1","ma1","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_142.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163434","ma2","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_143.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163438","ma1","ma1","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_144.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163440","ma1","ma1","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_143.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T163443","ma3","ma2","","qxu"
